date,hour_of_day,DT_wait_time,POC_wait_time,SM_wait_time
2015-02-20,15.0,100.83,59.17,19.23
2015-02-20,16.0,116.92,48.33,18.33
2015-02-20,17.0,108.46,43.18,5.0
2015-02-20,18.0,69.23,39.0,5.0
2015-02-20,19.0,92.5,25.0,5.0
2015-02-20,20.0,77.5,20.83,5.0
2015-02-20,21.0,42.14,6.25,5.0
2015-02-20,22.0,47.27,5.0,5.0
2015-02-21,8.0,45.0,5.0,5.0
2015-02-21,9.0,47.08,5.83,5.0
2015-02-21,10.0,61.79,16.33,8.33
2015-02-21,11.0,97.69,32.08,20.0
2015-02-21,12.0,91.67,39.17,22.08
2015-02-21,13.0,82.31,40.71,42.92
2015-02-21,14.0,92.5,32.86,42.08
2015-02-21,15.0,107.5,45.45,39.62
2015-02-21,16.0,117.5,47.69,37.08
2015-02-21,17.0,117.69,48.75,36.67
2015-02-21,18.0,115.83,48.75,27.31
2015-02-21,19.0,90.0,35.0,12.31
2015-02-21,20.0,74.62,27.31,6.25
2015-02-21,21.0,57.86,15.77,5.42
2015-02-21,22.0,53.93,10.77,7.5
2015-02-22,9.0,45.0,5.0,5.0
2015-02-22,10.0,58.46,8.08,12.5
2015-02-22,11.0,90.0,23.46,24.67
2015-02-22,12.0,80.38,28.18,42.31
2015-02-22,13.0,67.08,40.42,52.08
2015-02-22,14.0,83.33,42.5,58.85
2015-02-22,15.0,90.0,36.54,50.83
2015-02-22,16.0,79.17,36.43,46.25
2015-02-22,17.0,83.08,31.54,41.54
2015-02-22,18.0,74.17,29.17,28.33
2015-02-22,19.0,71.67,12.5,17.31
2015-02-22,20.0,80.83,6.92,10.0
2015-02-22,21.0,40.77,5.0,5.0
2015-02-22,22.0,56.67,5.0,5.0
2015-02-23,9.0,63.64,,5.0
2015-02-23,10.0,88.46,,10.83
2015-02-23,11.0,83.08,,30.0
2015-02-23,12.0,72.69,,45.0
2015-02-23,13.0,73.33,,54.17
2015-02-23,14.0,84.17,,45.0
2015-02-23,15.0,81.54,,36.92
2015-02-23,16.0,90.0,,
2015-02-23,17.0,100.71,,37.5
2015-02-23,18.0,72.08,,41.67
2015-02-23,19.0,56.92,,22.5
2015-02-23,20.0,50.77,,5.0
2015-02-23,21.0,40.42,,5.0
2015-02-23,22.0,50.0,,5.0
2015-02-24,9.0,51.67,,5.0
2015-02-24,10.0,71.43,,16.92
2015-02-24,11.0,79.55,,39.58
2015-02-24,12.0,70.0,,26.15
2015-02-24,13.0,55.83,10.0,34.58
2015-02-24,14.0,79.29,,25.42
2015-02-24,15.0,110.77,20.0,20.0
2015-02-24,16.0,90.0,20.0,27.86
2015-02-24,17.0,67.5,20.38,19.58
2015-02-24,18.0,69.17,19.62,8.75
2015-02-24,19.0,52.5,8.33,5.42
2015-02-24,20.0,51.54,8.33,5.0
2015-02-24,21.0,51.67,5.0,5.0
2015-02-24,22.0,50.0,5.0,5.0
2015-02-25,9.0,56.54,5.0,5.0
2015-02-25,10.0,58.85,7.5,5.0
2015-02-25,11.0,66.92,24.29,5.0
2015-02-25,12.0,76.67,31.15,12.08
2015-02-25,13.0,84.17,31.25,20.0
2015-02-25,14.0,77.5,30.0,19.23
2015-02-25,15.0,63.46,27.08,23.33
2015-02-25,16.0,73.33,36.67,24.17
2015-02-25,17.0,80.0,25.0,21.25
2015-02-25,18.0,60.0,16.25,10.0
2015-02-25,19.0,47.5,6.67,
2015-02-25,20.0,38.75,5.0,6.67
2015-02-26,9.0,60.42,9.17,5.0
2015-02-26,10.0,53.57,28.33,7.92
2015-02-26,11.0,64.29,30.83,15.0
2015-02-26,12.0,75.83,28.75,14.58
2015-02-26,13.0,76.36,29.55,23.64
2015-02-26,14.0,62.92,27.69,14.17
2015-02-26,15.0,68.33,19.58,14.23
2015-02-26,16.0,87.69,31.67,13.08
2015-02-26,17.0,71.67,23.33,7.92
2015-02-26,18.0,61.43,30.0,5.0
2015-02-26,19.0,54.17,22.0,5.0
2015-02-26,20.0,34.17,5.83,5.0
2015-02-27,9.0,55.31,5.83,5.0
2015-02-27,10.0,68.57,20.59,5.0
2015-02-27,11.0,83.33,42.5,5.38
2015-02-27,12.0,84.29,56.25,5.42
2015-02-27,13.0,80.0,45.0,5.0
2015-02-27,14.0,87.5,32.5,5.0
2015-02-27,15.0,92.14,47.69,5.77
2015-02-27,16.0,77.5,39.17,13.33
2015-02-27,17.0,79.29,32.31,5.0
2015-02-27,18.0,73.85,27.92,5.0
2015-02-27,19.0,74.17,22.69,5.0
2015-02-27,20.0,60.83,18.33,5.0
2015-02-27,21.0,69.62,11.67,5.0
2015-02-27,22.0,73.85,5.0,5.0
2015-02-28,8.0,41.54,5.5,5.0
2015-02-28,9.0,45.0,5.77,5.0
2015-02-28,10.0,66.79,11.25,10.42
2015-02-28,11.0,86.43,35.83,10.83
2015-02-28,12.0,70.91,42.5,10.83
2015-02-28,13.0,40.0,29.58,12.92
2015-02-28,14.0,40.0,43.33,6.25
2015-02-28,15.0,,25.45,12.5
2015-02-28,16.0,91.0,28.75,9.58
2015-02-28,17.0,72.5,10.77,6.43
2015-02-28,18.0,75.0,10.0,
2015-02-28,19.0,60.0,10.0,5.0
2015-02-28,20.0,50.83,5.42,5.0
2015-02-28,21.0,59.17,5.0,5.0
2015-02-28,22.0,60.0,5.0,5.0
2015-03-01,9.0,45.71,5.45,5.0
2015-03-01,10.0,61.67,12.08,13.75
2015-03-01,11.0,85.0,24.17,26.67
2015-03-01,12.0,75.83,36.15,36.67
2015-03-01,13.0,70.0,33.75,43.75
2015-03-01,14.0,87.5,42.08,41.79
2015-03-01,15.0,85.0,32.31,46.25
2015-03-01,16.0,63.33,28.46,43.75
2015-03-01,17.0,78.46,26.67,31.25
2015-03-01,18.0,74.58,10.83,18.75
2015-03-01,19.0,45.0,10.0,29.23
2015-03-01,20.0,54.17,8.33,14.17
2015-03-01,21.0,44.17,5.0,5.0
2015-03-01,22.0,40.0,5.0,5.0
2015-03-02,9.0,,5.0,5.0
2015-03-02,10.0,,11.67,11.25
2015-03-02,11.0,44.29,36.25,33.33
2015-03-02,12.0,86.15,35.83,41.92
2015-03-02,13.0,106.67,42.5,57.69
2015-03-02,14.0,110.0,40.0,45.42
2015-03-02,15.0,76.15,30.77,42.08
2015-03-02,16.0,70.0,30.71,50.42
2015-03-02,17.0,75.0,27.08,43.33
2015-03-02,18.0,63.33,21.79,32.08
2015-03-02,19.0,67.69,16.67,15.0
2015-03-02,20.0,48.67,7.08,5.83
2015-03-02,21.0,53.67,5.0,6.25
2015-03-02,22.0,59.67,5.0,5.38
2015-03-03,9.0,47.5,5.0,5.0
2015-03-03,10.0,61.92,17.08,17.92
2015-03-03,11.0,102.5,32.08,29.23
2015-03-03,12.0,71.67,30.0,37.92
2015-03-03,13.0,57.69,34.58,42.08
2015-03-03,14.0,76.15,29.58,38.33
2015-03-03,15.0,58.33,36.0,37.92
2015-03-03,16.0,63.33,42.08,46.25
2015-03-03,17.0,71.67,32.92,36.67
2015-03-03,18.0,50.83,30.83,27.86
2015-03-03,19.0,60.83,17.92,20.0
2015-03-03,20.0,41.67,6.36,7.92
2015-03-03,21.0,40.83,5.0,5.0
2015-03-04,9.0,47.31,5.42,5.0
2015-03-04,10.0,56.0,7.5,14.23
2015-03-04,11.0,56.67,12.31,19.23
2015-03-04,12.0,46.67,19.17,26.15
2015-03-04,13.0,52.86,18.46,28.33
2015-03-04,14.0,53.85,17.92,26.25
2015-03-04,15.0,50.77,8.75,20.83
2015-03-04,16.0,56.25,14.17,25.0
2015-03-04,17.0,51.36,8.18,16.36
2015-03-04,18.0,48.46,7.5,10.42
2015-03-04,19.0,45.0,5.83,11.43
2015-03-04,20.0,32.5,5.0,5.0
2015-03-04,21.0,32.5,5.0,5.0
2015-03-05,9.0,65.0,10.0,9.44
2015-03-05,10.0,58.75,22.08,19.58
2015-03-05,11.0,60.0,38.33,31.92
2015-03-05,12.0,67.08,37.67,35.36
2015-03-05,13.0,98.33,37.5,44.17
2015-03-05,14.0,122.5,35.0,40.83
2015-03-05,15.0,98.75,27.08,32.5
2015-03-05,16.0,65.83,25.0,38.75
2015-03-05,17.0,67.5,24.17,44.58
2015-03-05,18.0,54.17,18.75,28.75
2015-03-05,19.0,67.5,14.58,19.17
2015-03-05,20.0,84.17,5.42,7.92
2015-03-05,21.0,32.5,5.0,5.0
2015-03-06,9.0,56.25,5.0,5.0
2015-03-06,10.0,65.38,8.08,7.08
2015-03-06,11.0,63.33,18.75,13.75
2015-03-06,12.0,69.58,39.17,13.33
2015-03-06,13.0,64.62,30.0,23.33
2015-03-06,14.0,78.33,29.58,15.42
2015-03-06,15.0,83.5,27.08,10.0
2015-03-06,16.0,89.17,26.67,10.83
2015-03-06,17.0,54.58,23.33,6.67
2015-03-06,18.0,54.58,17.08,5.0
2015-03-06,19.0,63.08,10.83,5.0
2015-03-06,20.0,50.83,12.08,5.0
2015-03-06,21.0,51.54,5.83,5.0
2015-03-06,22.0,35.0,5.0,5.0
2015-03-07,8.0,45.0,5.0,5.0
2015-03-07,9.0,45.0,5.0,5.0
2015-03-07,10.0,62.5,7.5,5.0
2015-03-07,11.0,67.5,18.33,10.0
2015-03-07,12.0,73.33,34.62,18.08
2015-03-07,13.0,72.86,33.85,17.5
2015-03-07,14.0,93.33,42.08,23.33
2015-03-07,15.0,78.33,35.83,33.75
2015-03-07,16.0,101.67,42.5,30.42
2015-03-07,17.0,120.0,35.71,10.42
2015-03-07,18.0,111.82,30.83,13.08
2015-03-07,19.0,100.0,32.5,7.5
2015-03-07,20.0,60.0,23.08,6.25
2015-03-07,21.0,60.0,11.54,5.0
2015-03-07,22.0,64.62,10.0,5.0
2015-03-08,8.0,45.0,5.0,5.0
2015-03-08,9.0,55.71,5.0,5.0
2015-03-08,10.0,62.14,11.92,6.15
2015-03-08,11.0,65.0,31.92,18.75
2015-03-08,12.0,84.55,40.0,41.33
2015-03-08,13.0,104.17,40.0,42.92
2015-03-08,14.0,90.0,34.58,44.17
2015-03-08,15.0,83.33,33.85,42.08
2015-03-08,16.0,83.33,35.83,50.42
2015-03-08,17.0,69.17,27.92,44.58
2015-03-08,18.0,58.57,22.92,37.92
2015-03-08,19.0,65.0,17.31,25.83
2015-03-08,20.0,52.5,10.0,10.38
2015-03-08,21.0,46.92,9.17,7.92
2015-03-08,22.0,36.92,10.0,10.0
2015-03-09,8.0,45.0,5.0,5.0
2015-03-09,9.0,56.25,11.15,5.0
2015-03-09,10.0,68.85,19.58,9.58
2015-03-09,11.0,76.15,33.93,29.62
2015-03-09,12.0,80.0,46.0,57.5
2015-03-09,13.0,80.77,,71.67
2015-03-09,14.0,71.67,,71.25
2015-03-09,15.0,86.15,42.5,66.25
2015-03-09,16.0,102.86,50.0,63.85
2015-03-09,17.0,68.57,54.38,58.75
2015-03-09,18.0,72.92,,48.85
2015-03-09,19.0,66.67,34.55,37.08
2015-03-09,20.0,68.57,33.33,16.67
2015-03-09,21.0,52.5,16.67,13.33
2015-03-09,22.0,42.5,12.5,10.0
2015-03-10,8.0,45.0,5.0,5.0
2015-03-10,9.0,52.5,5.42,7.27
2015-03-10,10.0,66.67,13.85,21.67
2015-03-10,11.0,71.67,44.17,
2015-03-10,12.0,69.17,43.33,62.73
2015-03-10,13.0,85.0,38.33,77.5
2015-03-10,14.0,69.17,47.08,76.67
2015-03-10,15.0,63.33,31.67,61.67
2015-03-10,16.0,84.0,43.75,83.33
2015-03-10,17.0,108.33,36.0,70.42
2015-03-10,18.0,53.08,15.0,65.0
2015-03-10,19.0,69.17,38.75,41.25
2015-03-10,20.0,77.5,25.42,33.33
2015-03-10,21.0,53.08,5.0,25.83
2015-03-10,22.0,43.33,5.42,11.25
2015-03-11,8.0,45.0,5.0,5.83
2015-03-11,9.0,52.5,7.92,9.17
2015-03-11,10.0,74.17,11.15,20.83
2015-03-11,11.0,58.46,25.42,27.08
2015-03-11,12.0,62.5,25.77,48.46
2015-03-11,13.0,85.0,30.0,54.09
2015-03-11,14.0,70.0,32.92,51.25
2015-03-11,15.0,62.5,20.0,46.25
2015-03-11,16.0,75.0,30.83,56.67
2015-03-11,17.0,68.18,24.5,47.08
2015-03-11,18.0,53.33,13.33,37.5
2015-03-11,19.0,63.08,15.42,33.33
2015-03-11,20.0,64.17,10.0,17.86
2015-03-11,21.0,52.5,5.0,23.33
2015-03-11,22.0,41.43,5.0,7.92
2015-03-12,8.0,65.83,5.0,8.75
2015-03-12,9.0,54.29,7.0,16.67
2015-03-12,10.0,65.71,28.46,40.0
2015-03-12,11.0,68.57,48.33,
2015-03-12,12.0,71.67,42.69,70.0
2015-03-12,13.0,70.0,43.75,80.0
2015-03-12,14.0,84.17,43.33,70.38
2015-03-12,15.0,88.46,33.5,80.0
2015-03-12,16.0,91.67,50.0,91.25
2015-03-12,17.0,84.17,,68.75
2015-03-12,18.0,86.92,,58.33
2015-03-12,19.0,80.0,25.56,48.75
2015-03-12,20.0,77.5,41.5,45.83
2015-03-12,21.0,50.83,7.5,19.58
2015-03-12,22.0,48.33,8.75,10.83
2015-03-13,8.0,56.67,5.0,5.0
2015-03-13,9.0,67.86,7.08,7.86
2015-03-13,10.0,70.0,13.75,24.17
2015-03-13,11.0,110.91,34.58,68.33
2015-03-13,12.0,77.5,39.17,56.25
2015-03-13,13.0,68.75,37.5,77.08
2015-03-13,14.0,93.33,42.69,67.92
2015-03-13,15.0,77.69,34.58,55.0
2015-03-13,16.0,74.23,42.08,55.0
2015-03-13,17.0,95.42,27.92,71.92
2015-03-13,18.0,72.5,21.67,57.08
2015-03-13,19.0,63.33,22.08,34.58
2015-03-13,20.0,79.23,15.0,34.62
2015-03-13,21.0,67.5,5.0,15.0
2015-03-13,22.0,40.77,5.0,5.0
2015-03-14,8.0,45.0,5.0,5.0
2015-03-14,9.0,64.62,5.77,5.83
2015-03-14,10.0,73.33,13.85,22.69
2015-03-14,11.0,81.67,33.08,31.11
2015-03-14,12.0,77.69,46.67,
2015-03-14,13.0,84.62,43.75,65.0
2015-03-14,14.0,96.92,53.85,73.85
2015-03-14,15.0,87.5,47.92,75.83
2015-03-14,16.0,90.0,41.25,66.25
2015-03-14,17.0,110.0,41.36,71.25
2015-03-14,18.0,73.85,33.85,72.5
2015-03-14,19.0,72.08,35.83,53.75
2015-03-14,20.0,80.77,27.5,37.08
2015-03-14,21.0,72.5,14.17,23.75
2015-03-14,22.0,56.15,15.38,31.25
2015-03-15,8.0,45.0,5.0,5.0
2015-03-15,9.0,46.07,7.08,11.0
2015-03-15,10.0,62.0,14.62,15.0
2015-03-15,11.0,78.33,25.0,32.31
2015-03-15,12.0,77.5,30.0,44.23
2015-03-15,13.0,76.67,41.25,49.58
2015-03-15,14.0,71.67,41.36,56.67
2015-03-15,15.0,76.92,41.25,48.33
2015-03-15,16.0,88.89,26.25,58.33
2015-03-15,17.0,,37.08,44.17
2015-03-15,18.0,,27.08,37.5
2015-03-15,19.0,82.5,21.92,34.58
2015-03-15,20.0,92.92,13.64,19.58
2015-03-15,21.0,55.0,5.83,10.42
2015-03-15,22.0,52.08,5.0,12.92
2015-03-16,8.0,72.31,5.0,5.0
2015-03-16,9.0,77.14,5.0,
2015-03-16,10.0,76.67,17.22,36.11
2015-03-16,11.0,85.0,28.33,71.54
2015-03-16,12.0,82.5,40.0,67.08
2015-03-16,13.0,,35.0,91.67
2015-03-16,14.0,110.0,51.36,103.33
2015-03-16,15.0,105.42,,83.75
2015-03-16,16.0,103.85,,87.08
2015-03-16,17.0,95.83,39.55,74.62
2015-03-16,18.0,75.38,40.83,67.5
2015-03-16,19.0,80.45,40.0,60.0
2015-03-16,20.0,89.23,27.92,41.25
2015-03-16,21.0,62.14,14.58,15.83
2015-03-16,22.0,70.0,7.08,10.0
2015-03-17,8.0,59.38,5.0,5.0
2015-03-17,9.0,76.0,8.93,14.29
2015-03-17,10.0,74.67,25.45,35.38
2015-03-17,11.0,86.92,25.0,58.57
2015-03-17,12.0,89.23,35.0,57.86
2015-03-17,13.0,91.43,38.75,76.25
2015-03-17,14.0,100.0,40.5,119.17
2015-03-17,15.0,96.92,37.92,105.42
2015-03-17,16.0,79.29,40.42,64.58
2015-03-17,17.0,85.83,36.54,72.08
2015-03-17,18.0,81.67,34.58,72.92
2015-03-17,19.0,70.83,41.67,50.42
2015-03-17,20.0,81.25,27.31,37.92
2015-03-17,21.0,87.31,6.43,16.92
2015-03-17,22.0,57.14,5.0,15.0
2015-03-18,8.0,66.25,5.0,5.0
2015-03-18,9.0,68.75,10.42,13.08
2015-03-18,10.0,75.0,28.33,50.0
2015-03-18,11.0,85.83,32.86,40.83
2015-03-18,12.0,76.67,48.75,46.54
2015-03-18,13.0,90.83,51.67,65.0
2015-03-18,14.0,95.38,40.83,65.38
2015-03-18,15.0,86.67,38.08,65.0
2015-03-18,16.0,90.0,45.0,75.83
2015-03-18,17.0,90.83,38.33,54.23
2015-03-18,18.0,74.17,29.58,62.08
2015-03-18,19.0,75.0,27.5,41.92
2015-03-18,20.0,92.31,24.58,28.93
2015-03-18,21.0,90.0,16.25,13.33
2015-03-18,22.0,,6.25,13.33
2015-03-19,8.0,66.25,5.0,5.0
2015-03-19,9.0,60.0,5.83,16.67
2015-03-19,10.0,72.31,25.42,32.08
2015-03-19,11.0,81.67,46.67,48.75
2015-03-19,12.0,75.0,44.17,47.69
2015-03-19,13.0,78.75,,67.5
2015-03-19,14.0,93.33,35.0,63.33
2015-03-19,15.0,94.62,55.83,63.75
2015-03-19,16.0,93.33,45.42,63.46
2015-03-19,17.0,98.33,52.5,72.08
2015-03-19,18.0,67.69,48.75,67.5
2015-03-19,19.0,72.5,33.75,39.58
2015-03-19,20.0,97.5,24.17,29.17
2015-03-19,21.0,50.42,12.92,17.5
2015-03-19,22.0,40.83,5.83,5.0
2015-03-20,8.0,57.86,5.0,5.0
2015-03-20,9.0,75.0,5.0,5.83
2015-03-20,10.0,68.75,27.27,20.0
2015-03-20,11.0,80.83,23.46,62.08
2015-03-20,12.0,90.0,38.33,57.69
2015-03-20,13.0,93.33,52.0,70.0
2015-03-20,14.0,90.0,55.42,57.92
2015-03-20,15.0,92.31,30.62,65.0
2015-03-20,16.0,104.17,40.0,77.92
2015-03-20,17.0,93.33,37.92,66.67
2015-03-20,18.0,64.17,30.0,52.92
2015-03-20,19.0,75.38,21.07,45.83
2015-03-20,20.0,80.83,19.17,28.33
2015-03-20,21.0,51.67,6.25,11.25
2015-03-20,22.0,52.86,5.0,18.21
2015-03-21,8.0,45.0,5.0,5.0
2015-03-21,9.0,47.5,6.54,13.33
2015-03-21,10.0,76.25,19.58,36.67
2015-03-21,11.0,77.69,33.5,44.23
2015-03-21,12.0,86.67,42.08,49.62
2015-03-21,13.0,90.0,40.0,63.33
2015-03-21,14.0,92.31,47.92,63.33
2015-03-21,15.0,87.5,34.5,69.17
2015-03-21,16.0,90.83,44.58,66.67
2015-03-21,17.0,82.5,35.71,74.17
2015-03-21,18.0,70.0,40.83,61.67
2015-03-21,19.0,86.67,36.25,48.46
2015-03-21,20.0,98.33,25.0,32.08
2015-03-21,21.0,61.67,12.08,31.07
2015-03-21,22.0,72.86,18.46,18.75
2015-03-22,9.0,50.77,5.0,5.0
2015-03-22,10.0,80.83,9.0,29.33
2015-03-22,11.0,84.62,37.69,34.23
2015-03-22,12.0,75.83,35.77,47.31
2015-03-22,13.0,90.0,42.86,65.0
2015-03-22,14.0,94.17,36.67,79.58
2015-03-22,15.0,78.33,37.69,47.08
2015-03-22,16.0,70.0,33.33,45.83
2015-03-22,17.0,70.0,30.0,48.33
2015-03-22,18.0,90.0,22.5,52.92
2015-03-22,19.0,75.0,18.33,51.67
2015-03-22,20.0,80.0,11.67,39.58
2015-03-22,21.0,74.17,10.0,15.42
2015-03-22,22.0,47.69,5.0,12.0
2015-03-23,9.0,45.0,5.0,5.0
2015-03-23,10.0,60.0,7.14,9.58
2015-03-23,11.0,78.33,25.38,18.85
2015-03-23,12.0,83.33,32.92,34.33
2015-03-23,13.0,89.17,32.92,37.92
2015-03-23,14.0,80.83,27.92,36.25
2015-03-23,15.0,88.33,27.22,47.08
2015-03-23,16.0,87.5,,44.58
2015-03-23,17.0,76.67,21.0,49.17
2015-03-23,18.0,60.83,25.42,37.92
2015-03-23,19.0,59.17,23.75,21.67
2015-03-23,20.0,55.83,12.5,14.23
2015-03-23,21.0,60.0,5.0,10.45
2015-03-23,22.0,39.23,5.0,6.25
2015-03-24,9.0,74.67,6.43,6.25
2015-03-24,10.0,90.0,18.21,15.0
2015-03-24,11.0,96.15,45.62,29.17
2015-03-24,12.0,87.78,42.0,50.38
2015-03-24,13.0,110.0,66.43,61.54
2015-03-24,14.0,115.0,60.38,77.08
2015-03-24,15.0,113.33,54.62,75.42
2015-03-24,16.0,102.08,72.92,88.75
2015-03-24,17.0,100.0,65.83,66.67
2015-03-24,18.0,106.15,48.75,67.92
2015-03-24,19.0,90.83,42.92,60.0
2015-03-24,20.0,70.0,38.21,43.75
2015-03-24,21.0,76.88,8.75,18.33
2015-03-24,22.0,60.0,5.0,12.5
2015-03-25,9.0,61.88,5.0,5.0
2015-03-25,10.0,76.15,15.67,13.85
2015-03-25,11.0,96.15,41.25,25.42
2015-03-25,12.0,84.17,47.73,70.42
2015-03-25,13.0,85.0,37.08,57.92
2015-03-25,14.0,99.23,40.42,74.58
2015-03-25,15.0,104.62,32.08,62.5
2015-03-25,16.0,80.83,37.08,57.92
2015-03-25,17.0,86.67,35.83,62.5
2015-03-25,18.0,63.33,29.58,48.85
2015-03-25,19.0,66.67,32.08,42.92
2015-03-25,20.0,70.0,27.5,26.25
2015-03-25,21.0,68.33,9.17,17.08
2015-03-25,22.0,50.0,5.83,11.25
2015-03-26,9.0,90.0,7.5,12.14
2015-03-26,10.0,87.86,25.0,45.0
2015-03-26,11.0,78.46,43.75,41.25
2015-03-26,12.0,88.46,52.31,41.92
2015-03-26,13.0,101.67,55.83,77.08
2015-03-26,14.0,,50.0,70.0
2015-03-26,15.0,,35.0,65.0
2015-03-26,19.0,,25.0,
2015-03-26,21.0,100.0,,
2015-03-26,22.0,40.0,5.0,5.0
2015-03-27,9.0,55.0,,
2015-03-27,10.0,,10.0,36.25
2015-03-27,11.0,100.0,30.0,
2015-03-27,12.0,,33.33,
2015-03-27,13.0,90.0,40.0,
2015-03-27,14.0,80.0,,
2015-03-27,16.0,,30.0,
2015-03-27,17.0,,,25.0
2015-03-27,19.0,,,5.0
2015-03-27,21.0,30.0,,
2015-03-28,8.0,65.0,,
2015-03-28,10.0,75.0,20.0,
2015-03-28,11.0,90.0,40.0,
2015-03-28,13.0,,65.0,
2015-03-28,17.0,,37.5,
2015-03-28,20.0,80.0,40.0,
2015-03-28,22.0,,10.0,10.0
2015-03-29,8.0,77.5,2.5,
2015-03-29,9.0,,25.0,
2015-03-29,10.0,,30.0,5.0
2015-03-29,12.0,,35.0,55.0
2015-03-29,13.0,120.0,,
2015-03-29,14.0,,60.0,
2015-03-29,16.0,,55.0,
2015-03-29,17.0,,80.0,
2015-03-29,18.0,120.0,35.0,45.0
2015-03-29,22.0,70.0,5.0,
2015-03-30,8.0,60.0,,
2015-03-30,9.0,75.0,10.0,5.0
2015-03-30,10.0,80.0,35.0,
2015-03-30,11.0,120.0,,55.0
2015-03-30,12.0,140.0,,
2015-03-30,13.0,,65.0,
2015-03-30,14.0,155.0,85.0,110.0
2015-03-30,15.0,99.09,71.82,120.91
2015-03-30,16.0,107.69,62.5,131.25
2015-03-30,17.0,132.0,52.27,105.0
2015-03-30,18.0,139.17,50.0,105.0
2015-03-30,19.0,110.83,45.0,67.92
2015-03-30,20.0,78.33,27.5,31.25
2015-03-30,21.0,61.54,15.83,18.75
2015-03-30,22.0,62.08,10.83,13.75
2015-03-31,8.0,55.83,6.25,5.0
2015-03-31,9.0,82.5,10.77,27.14
2015-03-31,10.0,87.5,46.15,80.38
2015-03-31,11.0,95.5,55.0,61.88
2015-03-31,12.0,115.42,45.83,93.75
2015-03-31,14.0,90.0,,
2015-03-31,22.0,,,15.0
2015-04-01,8.0,100.0,,5.0
2015-04-01,9.0,90.0,12.5,40.0
2015-04-01,10.0,,30.0,
2015-04-01,11.0,,60.0,
2015-04-01,12.0,,,95.0
2015-04-01,13.0,120.0,40.0,
2015-04-01,14.0,,35.0,
2015-04-01,15.0,120.0,,
2015-04-01,16.0,,40.0,50.0
2015-04-01,19.0,112.5,30.0,
2015-04-01,21.0,,10.0,
2015-04-01,22.0,90.0,,
2015-04-02,8.0,60.0,5.0,
2015-04-02,9.0,,10.0,42.5
2015-04-02,10.0,90.0,45.0,60.0
2015-04-02,11.0,96.25,50.0,66.88
2015-04-02,12.0,100.0,45.71,67.86
2015-04-02,13.0,120.0,50.0,105.0
2015-04-02,14.0,131.82,45.45,114.55
2015-04-02,15.0,108.33,33.33,110.0
2015-04-02,16.0,106.25,46.25,82.0
2015-04-02,17.0,113.75,39.55,116.36
2015-04-02,18.0,99.58,29.09,76.25
2015-04-02,19.0,84.0,26.82,83.5
2015-04-02,20.0,90.91,21.82,43.18
2015-04-02,21.0,46.0,12.5,28.5
2015-04-02,22.0,67.27,9.17,29.55
2015-04-03,8.0,55.77,5.0,7.0
2015-04-03,9.0,65.0,8.64,21.54
2015-04-03,10.0,79.55,22.78,41.25
2015-04-03,11.0,111.67,36.82,68.18
2015-04-03,12.0,115.0,33.85,65.45
2015-04-03,13.0,91.11,42.78,93.89
2015-04-03,14.0,97.73,39.09,75.0
2015-04-03,15.0,112.22,41.5,20.0
2015-04-03,16.0,113.75,37.0,88.12
2015-04-03,17.0,90.0,25.0,90.5
2015-04-03,18.0,78.89,20.56,88.33
2015-04-03,19.0,87.27,19.17,60.0
2015-04-03,20.0,86.36,12.0,42.92
2015-04-03,21.0,63.33,6.67,33.33
2015-04-03,22.0,60.0,15.0,34.17
2015-04-04,8.0,50.0,5.56,5.0
2015-04-04,9.0,75.0,8.21,17.5
2015-04-04,10.0,71.36,18.5,38.5
2015-04-04,11.0,71.11,30.0,43.89
2015-04-04,12.0,90.0,32.0,62.78
2015-04-04,13.0,90.0,33.0,50.0
2015-04-04,14.0,96.0,43.0,80.0
2015-04-04,15.0,129.17,29.17,
2015-04-04,16.0,121.0,35.5,87.78
2015-04-04,17.0,87.73,24.55,101.36
2015-04-04,18.0,66.36,14.55,80.42
2015-04-04,19.0,83.64,19.09,52.73
2015-04-04,20.0,94.44,18.33,31.82
2015-04-04,21.0,87.5,15.0,25.0
2015-04-04,22.0,67.27,17.86,24.17
2015-04-05,8.0,64.09,5.0,5.0
2015-04-05,9.0,80.0,6.0,15.0
2015-04-05,10.0,64.5,23.33,26.5
2015-04-05,11.0,76.67,37.5,47.92
2015-04-05,12.0,105.45,30.42,63.5
2015-04-05,13.0,116.67,34.67,63.75
2015-04-05,14.0,100.0,36.82,83.89
2015-04-05,15.0,81.82,37.08,
2015-04-05,16.0,109.29,32.5,
2015-04-05,17.0,118.18,27.08,83.5
2015-04-05,18.0,85.45,23.64,90.0
2015-04-05,19.0,76.92,24.17,53.33
2015-04-05,20.0,93.08,12.5,26.67
2015-04-05,21.0,37.5,10.0,11.92
2015-04-05,22.0,64.55,9.55,14.55
2015-04-06,8.0,70.0,5.0,5.56
2015-04-06,9.0,84.58,9.17,20.38
2015-04-06,10.0,85.0,31.36,57.73
2015-04-06,11.0,107.5,44.58,56.67
2015-04-06,12.0,121.82,50.0,70.0
2015-04-06,13.0,118.89,55.0,79.44
2015-04-06,14.0,115.83,57.92,101.25
2015-04-06,15.0,118.33,40.42,101.67
2015-04-06,16.0,124.17,42.5,88.33
2015-04-06,17.0,120.91,38.64,89.58
2015-04-06,18.0,98.18,33.46,95.0
2015-04-06,19.0,95.45,23.75,62.27
